time_s,true_yaw_rate_deg_s,raw_yaw_rate_deg_s,true_yaw_angle_deg,raw_yaw_angle_deg,true_pitch_rate_deg_s,raw_pitch_rate_deg_s,true_pitch_angle_deg,raw_pitch_angle_deg,true_roll_rate_deg_s,raw_roll_rate_deg_s,true_roll_angle_deg,raw_roll_angle_deg
27.019,6.0055,6.3448,5.2409,9.2553,-7.712,-8.0569,1.0071,-1.8457,20.3893,20.8869,6.1918,8.3572
27.029,6.2149,6.2899,5.302,9.3185,-7.6943,-8.5013,0.9301,-1.9285,20.2692,20.3616,6.3952,8.5635
27.039,6.4429,6.6782,5.3653,9.3834,-7.6462,-7.5417,0.8533,-2.0088,20.1267,20.0173,6.5973,8.7655
27.049,6.6896,6.5984,5.431,9.4498,-7.5685,-8.0923,0.7772,-2.087,19.9624,19.9945,6.7978,8.9656
27.059,6.9553,7.0563,5.4992,9.5181,-7.4621,-7.7023,0.702,-2.166,19.7768,19.5571,6.9965,9.1634
27.069,7.24,6.8876,5.5702,9.5878,-7.3282,-7.215,0.6281,-2.2406,19.5706,19.6876,7.1933,9.3597
27.079,7.5438,7.4251,5.6442,9.6594,-7.1682,-7.5345,0.5556,-2.3144,19.3444,18.93,7.388,9.5529
27.089,7.8666,8.0881,5.7212,9.737,-6.9837,-7.2206,0.4848,-2.3882,19.099,19.2492,7.5802,9.7439
27.099,8.2083,8.7755,5.8017,9.8214,-6.7765,-6.9747,0.416,-2.4592,18.8351,19.0085,7.77,9.9352
27.109,8.5688,8.8713,5.8856,9.9096,-6.5485,-6.6842,0.3493,-2.5275,18.5536,18.4799,7.957,10.1227
27.119,8.9478,9.2292,5.9732,10.0002,-6.3018,-5.8804,0.285,-2.5903,18.2553,18.1014,8.1411,10.3057
27.129,9.3451,9.7194,6.0647,10.0949,-6.0386,-5.9295,0.2233,-2.6494,17.9411,17.8727,8.3221,10.4856
27.139,9.7603,9.6624,6.1602,10.1919,-5.7613,-6.4252,0.1643,-2.7112,17.612,17.7564,8.5,10.6638
27.149,10.1931,10.254,6.26,10.2915,-5.4721,-6.198,0.1081,-2.7743,17.2689,16.9797,8.6744,10.8375
27.1591,10.643,10.6634,6.3642,10.3961,-5.1736,-5.1127,0.0549,-2.8309,16.9127,17.1753,8.8454,11.0084
27.1691,11.1094,10.7304,6.473,10.5031,-4.8683,-5.3933,0.0046,-2.8834,16.5446,16.7175,9.0127,11.1779
27.1791,11.5919,11.3241,6.5866,10.6134,-4.5588,-4.7495,-0.0425,-2.9342,16.1656,16.4199,9.1763,11.3436
27.1891,12.0897,12.3488,6.705,10.7318,-4.2475,-4.4223,-0.0866,-2.98,15.7766,15.9482,9.3361,11.5055
27.1991,12.6022,13.1016,6.8285,10.8591,-3.9369,-4.0955,-0.1275,-3.0226,15.3789,15.6417,9.4919,11.6635
27.2091,13.1286,13.3785,6.9572,10.9916,-3.6296,-3.5177,-0.1653,-3.0607,14.9735,15.1871,9.6437,11.8177
27.2191,13.6682,13.4795,7.0913,11.1259,-3.3279,-3.1995,-0.2001,-3.0943,14.5615,14.4409,9.7915,11.9659
27.2291,14.2201,14.6624,7.2307,11.2667,-3.0342,-3.1882,-0.232,-3.1263,14.1441,13.9403,9.935,12.1079
27.2391,14.7834,14.7758,7.3758,11.4139,-2.7506,-3.1633,-0.2609,-3.158,13.7222,13.3686,10.0744,12.2445
27.2491,15.3573,15.0991,7.5266,11.5633,-2.4793,-3.2231,-0.2871,-3.19,13.2971,13.4372,10.2096,12.3785
27.2591,15.9406,16.2784,7.6831,11.7203,-2.222,-2.5956,-0.3106,-3.2191,12.8699,12.8725,10.3404,12.5101
27.2691,16.5325,16.8893,7.8455,11.8862,-1.9808,-1.67,-0.3316,-3.2404,12.4416,12.4497,10.467,12.6368
27.2791,17.1318,17.8257,8.0139,12.0598,-1.757,-2.0082,-0.3503,-3.2588,12.0134,11.8071,10.5894,12.7581
27.2891,17.7375,17.7657,8.1883,12.2378,-1.5521,-1.9578,-0.3668,-3.2787,11.5862,11.3554,10.7074,12.874
27.2991,18.3484,18.8881,8.3688,12.4211,-1.3674,-1.487,-0.3814,-3.2959,11.1613,11.5858,10.8212,12.9887
27.3091,18.9634,19.0589,8.5554,12.6109,-1.2038,-1.1618,-0.3943,-3.3091,10.7396,10.717,10.9307,13.1003
27.3191,19.5813,19.8963,8.7482,12.8058,-1.062,-1.1297,-0.4056,-3.3206,10.3221,10.161,11.0361,13.2047
27.3291,20.2009,20.8432,8.9472,13.0096,-0.9427,-1.0607,-0.4157,-3.3315,9.9098,10.2498,11.1372,13.3068
27.3391,20.8209,21.0975,9.1524,13.2193,-0.8461,-1.6458,-0.4246,-3.3451,9.5037,9.3278,11.2343,13.4047
27.3491,21.4401,21.8582,9.3637,13.4342,-0.7724,-0.9598,-0.4327,-3.3581,9.1047,9.0136,11.3274,13.4964
27.3591,22.0573,22.5929,9.5813,13.6565,-0.7212,-0.5661,-0.4402,-3.3657,8.7137,8.4819,11.4165,13.5839
27.3691,22.6711,23.1881,9.805,13.8855,-0.6924,-0.2874,-0.4472,-3.37,8.3315,7.8703,11.5018,13.6657
27.3791,23.2802,23.2594,10.0349,14.1178,-0.6852,-1.2807,-0.4541,-3.3779,7.9589,8.5218,11.5833,13.7477
27.3891,23.8834,24.5154,10.2707,14.3568,-0.6989,-1.3064,-0.4611,-3.3908,7.5967,8.1206,11.6611,13.831
27.3991,24.4794,24.5913,10.5126,14.6024,-0.7323,-1.1117,-0.4682,-3.4029,7.2457,7.2722,11.7353,13.9079
27.4091,25.0668,25.0243,10.7605,14.8505,-0.7844,-0.4683,-0.4758,-3.4108,6.9064,6.8933,11.8061,13.9788
27.4191,25.6443,25.812,11.0141,15.1048,-0.8535,-0.7912,-0.484,-3.4171,6.5796,6.6537,11.8736,14.0466
27.4291,26.2107,26.9235,11.2735,15.3686,-0.9381,-1.2921,-0.4929,-3.4275,6.2657,6.2891,11.9378,14.1113
27.4391,26.7647,26.7332,11.5384,15.6369,-1.0365,-1.2495,-0.5028,-3.4402,5.9653,6.3476,11.999,14.1745
27.4491,27.305,27.7192,11.8089,15.9093,-1.1467,-1.3906,-0.5137,-3.4534,5.6788,4.9717,12.0572,14.2311
27.4592,27.8303,27.8982,12.0846,16.1875,-1.2667,-1.7426,-0.5258,-3.4691,5.4067,5.5631,12.1127,14.2838
27.4692,28.3394,29.177,12.3656,16.4729,-1.3943,-1.8793,-0.5391,-3.4872,5.1492,5.3018,12.1655,14.3381
27.4792,28.8311,28.5572,12.6515,16.7617,-1.5273,-1.3973,-0.5537,-3.5036,4.9067,4.8311,12.2158,14.3888
27.4892,29.3041,29.0499,12.9423,17.0498,-1.6635,-1.7705,-0.5697,-3.5195,4.6795,3.8322,12.2637,14.4322
27.4992,29.7574,29.4638,13.2377,17.3425,-1.8004,-2.052,-0.587,-3.5386,4.4676,3.9276,12.3095,14.471
27.5092,30.1898,30.276,13.5375,17.6413,-1.9358,-1.8163,-0.6057,-3.5579,4.2711,4.5076,12.3532,14.5132
27.5192,30.6001,30.8641,13.8416,17.9471,-2.0671,-2.0878,-0.6257,-3.5775,4.0902,3.7606,12.395,14.5545
27.5292,30.9874,30.7246,14.1496,18.2551,-2.1922,-2.6499,-0.647,-3.6011,3.9248,4.4513,12.4351,14.5956
27.5392,31.3506,30.8783,14.4614,18.5633,-2.3087,-2.4098,-0.6695,-3.6265,3.7748,4.3781,12.4736,14.6397
27.5492,31.6887,31.6804,14.7767,18.8762,-2.4144,-2.584,-0.6932,-3.6514,3.6401,3.4905,12.5107,14.6791
27.5592,32.0007,32.4991,15.0953,19.1972,-2.507,-2.1829,-0.7178,-3.6753,3.5206,3.6122,12.5465,14.7146
27.5692,32.2859,31.8523,15.4168,19.519,-2.5847,-2.1742,-0.7433,-3.6971,3.4159,3.192,12.5812,14.7487
27.5792,32.5432,32.4156,15.7411,19.8405,-2.6455,-2.7559,-0.7694,-3.7217,3.3257,3.3239,12.6149,14.7812
27.5892,32.772,33.2152,16.0678,20.1687,-2.6875,-3.31,-0.7961,-3.7521,3.2498,2.8972,12.6478,14.8124
27.5992,32.9715,33.0524,16.3966,20.5002,-2.7093,-3.2656,-0.8231,-3.785,3.1876,3.2834,12.68,14.8433
27.6092,33.1411,33.3098,16.7273,20.8321,-2.7093,-2.9288,-0.8502,-3.8159,3.1388,2.947,12.7116,14.8744
27.6192,33.28,33.0108,17.0595,21.1638,-2.6863,-2.6192,-0.8772,-3.8437,3.1027,2.6121,12.7428,14.9022
27.6292,33.3877,33.6242,17.3929,21.4971,-2.6394,-2.6675,-0.9038,-3.8701,3.0789,3.0746,12.7738,14.9307
27.6392,33.4637,33.7054,17.7273,21.8339,-2.5676,-2.548,-0.9298,-3.8962,3.0667,3.5759,12.8045,14.964
27.6492,33.5076,33.9135,18.0623,22.1721,-2.4704,-3.1973,-0.955,-3.9249,3.0654,3.3938,12.8352,14.9988
27.6592,33.519,33.9206,18.3975,22.5114,-2.3474,-2.6331,-0.9791,-3.9541,3.0744,2.9396,12.8659,15.0305
27.6692,33.4975,33.6144,18.7327,22.8492,-2.1984,-2.5115,-1.0019,-3.9798,3.0929,3.1282,12.8967,15.0608
27.6792,33.4429,33.787,19.0675,23.1863,-2.0236,-2.1524,-1.023,-4.0032,3.1201,3.4355,12.9278,15.0937
27.6892,33.355,33.1233,19.4016,23.5209,-1.8233,-2.2071,-1.0422,-4.025,3.1552,3.335,12.9592,15.1275
27.6992,33.2337,33.2438,19.7347,23.8529,-1.598,-1.5401,-1.0594,-4.0437,3.1974,3.2695,12.991,15.1606
27.7092,33.0789,33.4408,20.0663,24.1864,-1.3486,-1.7688,-1.0741,-4.0603,3.2458,3.3073,13.0232,15.1935
27.7192,32.8906,32.4838,20.3963,24.5162,-1.076,-1.4838,-1.0862,-4.0765,3.2995,3.5529,13.0559,15.2278
27.7292,32.6689,32.4391,20.7242,24.8409,-0.7816,-0.7494,-1.0955,-4.0877,3.3575,3.4965,13.0892,15.263
27.7392,32.4139,32.3571,21.0497,25.165,-0.4667,-0.3541,-1.1017,-4.0932,3.419,3.3343,13.1231,15.2972
27.7492,32.1259,32.4372,21.3725,25.489,-0.1329,-0.2713,-1.1047,-4.0964,3.483,3.9409,13.1576,15.3336
27.7593,31.8051,32.0788,21.6923,25.8117,0.2178,-0.0551,-1.1043,-4.098,3.5484,3.3065,13.1928,15.3698
27.7693,31.4519,31.273,22.0087,26.1286,0.5835,0.6374,-1.1003,-4.0951,3.6144,3.7198,13.2286,15.405
27.7793,31.0666,31.2576,22.3214,26.4414,0.9621,0.4852,-1.0926,-4.0895,3.68,3.6782,13.2651,15.442
27.7893,30.6497,31.1723,22.6301,26.7536,1.3513,1.568,-1.081,-4.0792,3.744,4.1664,13.3022,15.4812
27.7993,30.2018,30.7321,22.9344,27.0632,1.7488,1.8231,-1.0655,-4.0622,3.8057,4.2385,13.34,15.5233
27.8093,29.7234,29.3312,23.2341,27.3636,2.152,2.3598,-1.046,-4.0413,3.8639,4.4992,13.3784,15.567
27.8193,29.2153,29.228,23.5289,27.6565,2.5583,2.1036,-1.0224,-4.019,3.9177,4.1904,13.4173,15.6104
27.8293,28.678,29.1159,23.8185,27.9484,2.9653,3.3997,-0.9948,-3.9915,3.9661,3.9978,13.4567,15.6514
27.8393,28.1125,28.6088,24.1025,28.2371,3.3703,2.7719,-0.9631,-3.9606,4.0083,3.2639,13.4966,15.6877
27.8493,27.5194,27.5526,24.3808,28.518,3.7706,3.562,-0.9274,-3.9289,4.0432,4.0146,13.5369,15.7241
27.8593,26.8998,26.9515,24.653,28.7906,4.1636,3.715,-0.8877,-3.8925,4.07,4.2635,13.5775,15.7655
27.8693,26.2545,26.6471,24.9188,29.0587,4.5468,4.7474,-0.8442,-3.8502,4.0877,3.7866,13.6183,15.8058
27.8793,25.5844,26.2174,25.1781,29.3231,4.9176,5.1407,-0.7968,-3.8007,4.0955,3.61,13.6592,15.8428
27.8893,24.8908,24.8974,25.4306,29.5787,5.2737,4.7959,-0.7458,-3.751,4.0926,4.3511,13.7001,15.8826
27.8993,24.1745,23.8751,25.676,29.8227,5.6126,5.9084,-0.6914,-3.6975,4.0782,4.3744,13.741,15.9262
27.9093,23.4367,23.4717,25.9141,30.0595,5.9321,6.0153,-0.6337,-3.6378,4.0515,3.7204,13.7817,15.9667
27.9193,22.6787,23.0578,26.1448,30.2922,6.2303,6.2923,-0.5728,-3.5763,4.0119,4.3892,13.822,16.0073
27.9293,21.9015,21.3305,26.3678,30.5142,6.5051,6.0583,-0.5091,-3.5145,3.9585,3.6752,13.8619,16.0476
27.9393,21.1064,20.9558,26.5829,30.7257,6.7549,6.9673,-0.4428,-3.4494,3.8909,3.9564,13.9011,16.0858
27.9493,20.2948,20.5607,26.7899,30.9334,6.9782,7.0643,-0.3741,-3.3792,3.8083,3.7975,13.9396,16.1246
27.9593,19.4677,19.3683,26.9888,31.1331,7.1735,6.6167,-0.3033,-3.3108,3.7104,3.9229,13.9772,16.1632
27.9693,18.6267,18.6889,27.1794,31.3235,7.3397,7.9245,-0.2307,-3.238,3.5965,3.8444,14.0138,16.202
27.9793,17.773,17.9899,27.3614,31.5069,7.476,7.2827,-0.1566,-3.162,3.4663,3.6017,14.0491,16.2393
27.9893,16.9079,17.0494,27.5349,31.6822,7.5817,7.5677,-0.0813,-3.0877,3.3193,3.0371,14.0831,16.2725
27.9993,16.0329,16.0906,27.6996,31.8479,7.6563,7.3026,-0.0051,-3.0133,3.1553,3.0274,14.1154,16.3028
28.0093,15.1494,15.0987,27.8556,32.0039,7.6997,7.9549,0.0717,-2.937,2.974,2.7918,14.1461,16.3319
28.0193,14.2587,14.726,28.0027,32.1531,7.7119,7.8984,0.1488,-2.8577,2.7751,3.0446,14.1749,16.3611
28.0293,13.3623,13.8864,28.1408,32.2962,7.6932,7.1719,0.2258,-2.7823,2.5585,3.0001,14.2015,16.3913
28.0393,12.4615,12.9741,28.27,32.4305,7.6441,7.4186,0.3025,-2.7094,2.3241,2.8303,14.2259,16.4205
28.0493,11.5579,12.0442,28.3901,32.5557,7.5654,7.3762,0.3786,-2.6354,2.072,2.336,14.2479,16.4463
28.0594,10.6527,11.1288,28.5012,32.6716,7.458,7.5076,0.4538,-2.5609,1.802,1.8375,14.2673,16.4672
28.0694,9.7473,9.6689,28.6033,32.7756,7.3232,7.4956,0.5277,-2.4859,1.5143,1.9255,14.2839,16.486
28.0794,8.8433,8.9832,28.6963,32.8689,7.1624,6.5611,0.6001,-2.4156,1.2091,0.6872,14.2975,16.4991
28.0894,7.9419,8.6862,28.7802,32.9573,6.9771,7.0045,0.6709,-2.3477,0.8866,0.7987,14.308,16.5065
28.0994,7.0446,6.7938,28.8552,33.0347,6.7692,6.8533,0.7396,-2.2784,0.547,0.5587,14.3152,16.5133
28.1094,6.1526,6.0243,28.9212,33.0988,6.5406,6.301,0.8062,-2.2126,0.1906,-0.2707,14.3189,16.5148
28.1194,5.2674,5.3752,28.9783,33.1558,6.2933,6.0906,0.8704,-2.1506,-0.1821,-0.1083,14.3189,16.5129
28.1294,4.3901,4.3664,29.0266,33.2046,6.0296,6.6063,0.932,-2.0871,-0.5706,-0.63,14.3151,16.5092
28.1394,3.5221,4.0358,29.0662,33.2466,5.7518,5.1714,0.9909,-2.0282,-0.9746,-0.7433,14.3074,16.5023
28.1494,2.6646,2.6871,29.0971,33.2802,5.4623,5.5856,1.047,-1.9744,-1.3934,-1.3181,14.2956,16.492
28.1594,1.8188,1.7803,29.1195,33.3025,5.1635,5.3221,1.1002,-1.9199,-1.8265,-2.2354,14.2795,16.4742
28.1694,0.986,0.8441,29.1336,33.3157,4.8581,5.0255,1.1503,-1.8681,-2.2731,-2.1171,14.259,16.4525
28.1794,0.1671,0.2454,29.1393,33.3211,4.5484,4.2948,1.1974,-1.8215,-2.7325,-2.9056,14.2339,16.4273
28.1894,-0.6366,-0.6151,29.137,33.3193,4.2371,4.0628,1.2413,-1.7797,-3.204,-3.2501,14.2042,16.3965
28.1994,-1.4242,-1.3465,29.1267,33.3095,3.9266,3.9241,1.2821,-1.7397,-3.6867,-3.9729,14.1698,16.3604
28.2094,-2.1946,-2.0927,29.1086,33.2923,3.6195,3.1202,1.3199,-1.7045,-4.1799,-4.1017,14.1304,16.32
28.2194,-2.9469,-2.8216,29.0829,33.2677,3.318,2.9224,1.3546,-1.6743,-4.6826,-4.8124,14.0861,16.2754
28.2294,-3.6802,-3.3961,29.0497,33.2366,3.0246,2.9594,1.3863,-1.6449,-5.1939,-5.5472,14.0367,16.2236
28.2394,-4.3936,-4.3687,29.0093,33.1977,2.7414,2.5912,1.4151,-1.6171,-5.7128,-5.8343,13.9821,16.1667
28.2494,-5.0863,-4.4983,28.9619,33.1534,2.4704,2.1135,1.4412,-1.5936,-6.2383,-6.4176,13.9224,16.1054
28.2594,-5.7576,-5.8439,28.9077,33.1017,2.2137,2.1055,1.4646,-1.5725,-6.7693,-6.6024,13.8573,16.0403
28.2694,-6.4069,-5.9612,28.8468,33.0426,1.973,1.9774,1.4856,-1.552,-7.3049,-7.1766,13.7869,15.9714
28.2794,-7.0334,-6.7404,28.7796,32.9791,1.7498,1.0281,1.5042,-1.537,-7.8439,-7.4548,13.7111,15.8982
28.2894,-7.6366,-7.4793,28.7062,32.908,1.5456,1.6023,1.5207,-1.5239,-8.3853,-8.9451,13.63,15.8162
28.2994,-8.216,-8.1935,28.627,32.8296,1.3616,1.1274,1.5352,-1.5102,-8.9279,-9.1823,13.5434,15.7255
28.3094,-8.7712,-8.7189,28.542,32.745,1.1987,1.7513,1.548,-1.4958,-9.4705,-9.2329,13.4514,15.6334
28.3194,-9.3017,-9.123,28.4516,32.6558,1.0577,1.0453,1.5593,-1.4818,-10.0121,-10.1952,13.3539,15.5362
28.3294,-9.8074,-9.1365,28.356,32.5644,0.9391,0.8179,1.5693,-1.4725,-10.5514,-10.4575,13.2511,15.4329
28.3394,-10.2878,-9.7509,28.2555,32.47,0.8433,0.9295,1.5782,-1.4638,-11.0874,-10.9679,13.1428,15.3258
28.3494,-10.7429,-10.9223,28.1503,32.3666,0.7703,0.8629,1.5863,-1.4548,-11.6189,-11.5134,13.0293,15.2133
28.3595,-11.1724,-10.7683,28.0407,32.2581,0.7199,0.579,1.5937,-1.4476,-12.1446,-11.894,12.9104,15.0962
28.3695,-11.5764,-11.5566,27.9269,32.1464,0.6918,0.409,1.6008,-1.4426,-12.6636,-12.4927,12.7863,14.9743
28.3795,-11.9548,-11.7947,27.8092,32.0296,0.6854,0.782,1.6077,-1.4367,-13.1745,-13.867,12.6571,14.8424
28.3895,-12.3078,-11.8067,27.6879,31.9116,0.6997,0.6092,1.6146,-1.4297,-13.6764,-13.3906,12.5228,14.7061
28.3995,-12.6353,-12.5801,27.5631,31.7896,0.7338,0.8627,1.6218,-1.4224,-14.1681,-14.5025,12.3835,14.5666
28.4095,-12.9377,-12.6553,27.4352,31.6634,0.7864,0.6708,1.6294,-1.4147,-14.6486,-14.5317,12.2394,14.4214
28.4195,-13.2151,-12.8243,27.3044,31.5359,0.8561,0.8438,1.6376,-1.4071,-15.1167,-14.9128,12.0905,14.2741
28.4295,-13.4679,-13.4287,27.1709,31.4046,0.9412,0.8082,1.6466,-1.3989,-15.5714,-15.4867,11.937,14.122
28.4395,-13.6964,-13.8448,27.0351,31.2682,1.04,0.8774,1.6565,-1.3904,-16.0118,-16.017,11.779,13.9645
28.4495,-13.9011,-13.6778,26.897,31.1305,1.1505,0.6891,1.6675,-1.3826,-16.4368,-16.7799,11.6167,13.8004
28.4595,-14.0825,-13.9634,26.7571,30.9923,1.2708,0.8924,1.6796,-1.3747,-16.8456,-16.2432,11.4503,13.6353
28.4695,-14.241,-14.4014,26.6154,30.8504,1.3987,1.3944,1.6929,-1.3632,-17.2373,-17.2139,11.2798,13.4679
28.4795,-14.3774,-13.7731,26.4723,30.7095,1.5318,1.6245,1.7076,-1.3481,-17.6109,-17.6218,11.1055,13.2937
28.4895,-14.4922,-13.7293,26.3279,30.5719,1.6681,1.3019,1.7236,-1.3335,-17.9657,-17.8961,10.9276,13.116
28.4995,-14.5861,-14.1554,26.1824,30.4325,1.805,1.7547,1.7409,-1.3182,-18.301,-17.8887,10.7462,12.9371
28.5095,-14.6598,-14.8763,26.0362,30.2873,1.9402,2.2547,1.7597,-1.2982,-18.6159,-18.1174,10.5615,12.757
28.5195,-14.7142,-14.1592,25.8892,30.142,2.0714,1.6812,1.7797,-1.2785,-18.91,-19.232,10.3738,12.5702
28.5295,-14.7501,-14.6344,25.7419,29.998,2.1962,1.9773,1.8011,-1.2602,-19.1825,-19.229,10.1833,12.3778
28.5395,-14.7683,-14.8258,25.5942,29.8507,2.3124,2.3882,1.8236,-1.2383,-19.4328,-18.6978,9.9902,12.1881
28.5495,-14.7698,-14.9283,25.4465,29.7019,2.4177,2.5249,1.8473,-1.2138,-19.6606,-19.491,9.7946,11.9971
28.5595,-14.7555,-14.4381,25.2988,29.555,2.5099,2.4182,1.8719,-1.189,-19.8654,-19.9308,9.5969,11.7999
28.5695,-14.7263,-14.2281,25.1514,29.4116,2.587,2.2254,1.8974,-1.1658,-20.0468,-20.1406,9.3973,11.5995
28.5795,-14.6833,-14.6007,25.0043,29.2674,2.6472,2.4075,1.9236,-1.1426,-20.2044,-19.8908,9.196,11.3993
28.5895,-14.6275,-13.9628,24.8577,29.1245,2.6886,2.5841,1.9503,-1.1177,-20.3381,-20.1813,8.9932,11.1988
28.5995,-14.5599,-14.8403,24.7117,28.9805,2.7096,3.1551,1.9773,-1.089,-20.4476,-20.4634,8.7892,10.9955
28.6095,-14.4816,-14.7382,24.5664,28.8325,2.7089,2.8009,2.0044,-1.0592,-20.5328,-20.7001,8.5842,10.7897
28.6195,-14.3937,-14.2601,24.422,28.6875,2.6852,2.5533,2.0314,-1.0324,-20.5937,-20.6879,8.3785,10.5826
28.6295,-14.2974,-13.7341,24.2785,28.5475,2.6374,2.7918,2.058,-1.0057,-20.6302,-20.3101,8.1724,10.3776
28.6395,-14.1937,-14.0941,24.136,28.4083,2.5648,1.9498,2.084,-0.982,-20.6424,-20.3623,7.9659,10.1742
28.6495,-14.0837,-14.0806,23.9945,28.2674,2.4667,2.8157,2.1092,-0.9581,-20.6304,-20.4714,7.7595,9.9699
28.6596,-13.9686,-13.6865,23.8542,28.1285,2.3428,2.5518,2.1333,-0.9313,-20.5944,-20.8809,7.5533,9.7631
28.6696,-13.8496,-13.529,23.7151,27.9924,2.193,1.981,2.1559,-0.9086,-20.5347,-20.0923,7.3476,9.5582
28.6796,-13.7277,-13.8293,23.5772,27.8555,2.0173,1.7346,2.177,-0.89,-20.4515,-20.4327,7.1426,9.3555
28.6896,-13.604,-13.7322,23.4405,27.7177,1.8162,1.373,2.1962,-0.8745,-20.3453,-20.2817,6.9385,9.1518
28.6996,-13.4798,-13.4295,23.305,27.5818,1.5901,1.2053,2.2132,-0.8616,-20.2164,-19.8704,6.7357,8.951
28.7096,-13.3561,-12.9756,23.1708,27.4497,1.3399,1.2656,2.2279,-0.8492,-20.0653,-19.9298,6.5342,8.7519
28.7196,-13.234,-13.3267,23.0378,27.3182,1.0666,0.2179,2.2399,-0.8418,-19.8927,-19.1866,6.3343,8.5563
28.7296,-13.1145,-12.7732,22.906,27.1877,0.7714,1.3232,2.2491,-0.8341,-19.699,-19.4729,6.1363,8.3629
28.7396,-12.9988,-12.7141,22.7754,27.0602,0.4558,0.5823,2.2552,-0.8246,-19.4849,-19.4033,5.9403,8.1685
28.7496,-12.8879,-12.3898,22.6459,26.9346,0.1215,0.7738,2.2581,-0.8178,-19.2512,-19.2537,5.7466,7.9751
28.7596,-12.7828,-12.6884,22.5175,26.8092,-0.2298,-0.3453,2.2576,-0.8156,-18.9985,-18.7145,5.5553,7.7852
28.7696,-12.6845,-12.3434,22.3901,26.684,-0.596,-0.3214,2.2534,-0.819,-18.7277,-18.5184,5.3666,7.599
28.7796,-12.5938,-12.5567,22.2637,26.5594,-0.975,-1.0287,2.2456,-0.8257,-18.4396,-18.4537,5.1807,7.4141
28.7896,-12.5119,-12.6303,22.1381,26.4335,-1.3645,-1.4665,2.2339,-0.8382,-18.135,-17.9174,4.9977,7.2322
28.7996,-12.4394,-12.3378,22.0133,26.3086,-1.7621,-1.9191,2.2182,-0.8551,-17.8149,-18.3645,4.8179,7.0507
28.8096,-12.3774,-11.6237,21.8892,26.1887,-2.1655,-2.5609,2.1986,-0.8775,-17.4802,-17.0887,4.6414,6.8734
28.8196,-12.3265,-12.5891,21.7656,26.0676,-2.5719,-2.4069,2.1749,-0.9024,-17.1319,-16.5658,4.4683,6.705
28.8296,-12.2875,-12.1977,21.6425,25.9436,-2.9789,-2.8945,2.1471,-0.9289,-16.7709,-16.0152,4.2987,6.5421
28.8396,-12.2612,-12.0931,21.5197,25.8222,-3.3837,-3.2457,2.1153,-0.9596,-16.3984,-15.8586,4.1328,6.3827
28.8496,-12.2482,-12.0172,21.3972,25.7016,-3.7838,-3.8395,2.0795,-0.9951,-16.0154,-16.1273,3.9707,6.2227
28.8596,-12.2492,-11.732,21.2746,25.5828,-4.1766,-4.2339,2.0397,-1.0354,-15.623,-15.228,3.8124,6.0658
28.8696,-12.2646,-12.0552,21.152,25.4638,-4.5594,-4.7835,1.996,-1.0805,-15.2221,-15.1318,3.6582,5.914
28.8796,-12.295,-12.1194,21.0292,25.3429,-4.9298,-4.5635,1.9485,-1.1273,-14.814,-14.7376,3.5079,5.7646
28.8896,-12.341,-12.0495,20.906,25.222,-5.2853,-5.5264,1.8974,-1.1778,-14.3998,-14.3473,3.3618,5.6191
28.8996,-12.4028,-12.2123,20.7822,25.1007,-5.6235,-5.9615,1.8428,-1.2352,-13.9805,-13.9084,3.2199,5.4778
28.9096,-12.4808,-12.081,20.6577,24.9791,-5.9424,-5.8092,1.785,-1.2941,-13.5572,-13.5652,3.0821,5.3404
28.9196,-12.5753,-12.2457,20.5324,24.8575,-6.2398,-6.3256,1.7241,-1.3548,-13.1312,-13.3564,2.9486,5.2057
28.9296,-12.6866,-12.5373,20.4061,24.7335,-6.5139,-6.7232,1.6603,-1.42,-12.7034,-12.8852,2.8194,5.0745
28.9396,-12.8147,-12.3187,20.2785,24.6092,-6.7628,-6.8667,1.5939,-1.488,-12.275,-12.4199,2.6945,4.9479
28.9496,-12.9599,-12.1654,20.1496,24.4867,-6.9851,-7.1894,1.5251,-1.5583,-11.8471,-11.8279,2.5738,4.8266
28.9597,-13.1222,-13.0939,20.0192,24.3604,-7.1795,-7.0626,1.4543,-1.6296,-11.4207,-11.3384,2.4575,4.7108
28.9697,-13.3015,-13.2359,19.887,24.2287,-7.3447,-7.7829,1.3816,-1.7039,-10.9969,-10.5663,2.3453,4.6012
28.9797,-13.4977,-13.4558,19.7529,24.0952,-7.48,-7.649,1.3075,-1.781,-10.5767,-10.5247,2.2374,4.4957
28.9897,-13.7109,-14.0246,19.6169,23.9578,-7.5847,-7.6409,1.2321,-1.8575,-10.1611,-10.4296,2.1337,4.3909
28.9997,-13.9407,-13.6332,19.4786,23.8194,-7.6583,-7.4596,1.1559,-1.933,-9.7511,-9.8919,2.0341,4.2893
29.0097,-14.1868,-14.2752,19.3379,23.6798,-7.7006,-8.4199,1.0791,-2.0125,-9.3476,-9.3656,1.9386,4.1929
29.0197,-14.4491,-14.3987,19.1946,23.5364,-7.7118,-7.7928,1.002,-2.0936,-8.9516,-8.9129,1.8471,4.1015
29.0297,-14.7271,-15.0274,19.0487,23.3892,-7.692,-7.6276,0.9249,-2.1707,-8.5639,-8.0088,1.7595,4.0169
29.0397,-15.0203,-15.3602,18.8999,23.2372,-7.642,-8.1561,0.8482,-2.2496,-8.1854,-8.4057,1.6757,3.9348
